OBJECTID,FEATURE_ID,FROM_MH,LENGTH_FT,DIAMETER,MATERIAL,SLOPE,CFCC,STORMWATER,LANDUSE,PCI,KNOWN_ISSUES,PACP,UPSOURCE,AGE,FLOW_TO,RISE,Shape,GDB_GEOMATTR_DATA,UPSTREAM_CNT,SL_Class,Q_inf,Q,D_LEFT_TARGET,Dn,N_Full,Sed_Vol,DIRECT_CNT,FlushPerYear,VEG_SCORE,Sed_PerYr,MH_ANGLE,V
885,302410038,300724100818.00000000,255.00000000,10,PVC,0.00538493,LOCAL,NULL,NULL,89,LOW,2,NULL,17,300724100703.00000000,1.37315800,0x5F0D0000010406000000E84D1175A79C4141EC6A12D3EF776C4140A361779F9C414180D5F796ED776C41D818875E919C4141F4923FA5E9776C4170EF9AEB6F9C414150FFD949E0776C4128077F47639C4141203062C0DC776C4158D3CF9E529C4141DCA87B17D8776C4101000000010000000001000000FFFFFFFF0000000002,NULL,20,1,NULL,0.10026075,0.91696899,10.01200000,0.01200000,29.27613900,4,NULL,0,0.02148160,NULL,1.29109790
886,302410039,300724101301.00000000,263.00000000,10,PVC,0.00283446,LOCAL,NULL,NULL,89,LOW,1,NULL,17,300724100818.00000000,0.74546400,0x5F0D0000010406000000F8F7BFDCFE9C41412005225308786C41287CEF2EFB9C4141F4C8724B07786C410800B485EE9C4141A0AB53BE03786C41703AA84DCD9C414194D6F86EFA776C4150E6EB63BF9C4141D42D0E88F6776C41E84D1175A79C4141EC6A12D3EF776C4101000000010000000001000000FFFFFFFF0000000002,NULL,16,1,NULL,0.08020860,1.01111255,10.01200000,0.01200000,29.27613900,4,NULL,0,0.04574029,NULL,1.03287832
887,302410041,300724101303.00000000,214.00000000,10,PVC,0.00352955,LOCAL,NULL,NULL,89,LOW,3,NULL,17,300724101302.00000000,0.75532400,0x5F0D000001040600000048A9F11A519D4141D48643C327786C41E0FDDEC0459D4141A0B3383423786C41B8BB405C439D41410CEC443E22786C4148A2AA79219D4141940FF4A014786C41B02CAB591D9D4141E826E4F812786C41C8D0578A189D4141580E8D0A11786C4101000000010000000001000000FFFFFFFF0000000002,NULL,12,1,NULL,0.06015645,0.67957323,10.01200000,0.01200000,29.27613900,4,NULL,0,0.05621353,NULL,1.17259733
888,302410040,300724101302.00000000,87.00000000,10,PVC,0.00473885,LOCAL,NULL,NULL,89,LOW,1,NULL,17,300724101301.00000000,0.41228000,0x5F0D00000114C8D0578A189D4141580E8D0A11786C41F8F7BFDCFE9C41412005225308786C41,NULL,16,1,NULL,0.08020860,0.78198458,10.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,1.56346311
889,302410042,300724101304.00000000,215.00000000,10,PVC,0.00799133,LOCAL,NULL,NULL,89,LOW,1,NULL,17,300724101303.00000000,1.71813700,0x5F0D0000010404000000D8B22297899D41415C38439B3E786C41C8C4F9656A9D4141E07891FD31786C41C8CD29E3679D4141D00BCAF930786C4148A9F11A519D4141D48643C327786C4101000000010000000001000000FFFFFFFF0000000002,NULL,10,1,NULL,0.05013037,0.37636143,10.01200000,0.01200000,14.63806950,2,NULL,0,0.01273910,NULL,1.76604877
890,302410043,300724101311.00000000,186.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,89,LOW,NULL,NULL,16,300724101304.00000000,NULL,0x5F0D0000010406000000703CEB83BA9D4141A86AFB6952786C41A874E997B39D4141AC41389C4F786C41F8259B40B19D4141F4F7D8A94E786C417008552B8F9D41414876B2DD40786C41C0CAB4858C9D41417C9183CB3F786C41D8B22297899D41415C38439B3E786C4101000000010000000001000000FFFFFFFF0000000002,NULL,6,2,NULL,0.03007822,0.10947789,8.01200000,0.01200000,29.27613900,4,NULL,0,0.04601653,NULL,1.65567059
891,302410004,300724100801.00000000,359.00000000,10,PVC,0.00366390,COLLECTOR,NULL,NULL,87,LOW,2,NULL,18,300724100304.00000000,1.31534100,0x5F0D000001042C00000028A5B33AD89E4141D46B603046776C41B00E93CADA9E4141C47D044145776C41982940B1DC9E4141209B046144776C4188F0C292DE9E4141CC24108043776C41C0E5B16FE09E4141302C859E42776C4158FA2F44E29E4141287018BC41776C41E8015215E49E4141A01105D940776C41C8F011E0E59E4141A03F0DF53F776C41E8C8F0A4E79E4141649B81103F776C41280F3165E99E4141F455A52B3E776C4120BA8DD3E99E4141D406FAF13D776C4148DF5DF6EA9E4141B4FF415B3D776C41B83C0F1FEB9E4141400DF2453D776C4160598FD4EC9E4141DC304A5F3C776C414899A082EE9E41410062FE773B776C418086DD2BF09E414124E12E903A776C41E0603BD0F19E4141D41DBEA739776C41481F606DF39E4141CC1656BE38776C4108513E07F59E41413CD14ED537776C4108A6AD99F69E4141BC25BFEA36776C4130E83D27F89E414100D9DEFF35776C419813EDAEF99E41410CBA6A1435776C4148A77A30FB9E41419C770F2834776C4108641CACFC9E414130B4733B33776C4120CEE922FE9E4141407F744E32776C415061CB93FF9E414128A7A36031776C41C05C8BFE009F41418C2C2C7230776C4160456C64029F414174BF10832F776C4148CE1CC2039F414164D1B4932E776C419083B81A059F41411811C5A32D776C41C8E6AA6E069F414194AF84B32C776C4168AE79BB079F4141902A5DC22B776C419031F7C4089F4141186719FF2A776C41485F6702099F41415804E5D02A776C411086BA460A9F4141E00BD9DE29776C41608CA7820B9F4141F02029EC28776C415098698E0C9F4141BCE57D1A28776C41C0BBA8B80C9F4141F48576F927776C41685388E80D9F414194A6A10527776C4138D888130F9F414124980A1226776C416842A637109F414144168F1D25776C4198589956119F41416813D32824776C413018B66F129F4141506FC63323776C419046055D189F4141AC37907D1C776C4101000000010000000001000000FFFFFFFF0000000002,NULL,197,1,NULL,0.98756839,10.94987361,10.01200000,0.01200000,29.27613900,4,NULL,0,0.01525852,NULL,2.63148028
892,302410007,300724100402.00000000,256.00000000,8,PVC,0.00448643,COLLECTOR,NULL,NULL,87,LOW,NULL,NULL,18,300724100401.00000000,1.14852500,0x5F0D000001040300000090A8D0C42EA0414120616B370C776C4190AF50FF2BA04141C09F7A6FFE766C41F8B63F3128A0414120220E50EC766C4101000000010000000001000000FFFFFFFF0000000002,NULL,41,2,NULL,0.20553454,2.05943505,8.01200000,0.01200000,7.31903475,1,NULL,0,0.00835847,90,1.88771253
893,302410008,300724100403.00000000,154.00000000,8,PVC,0.00661493,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100402.00000000,1.01869900,0x5F0D000001042A00000000108A9D43A04141306AF79B1E776C4120ED6C5940A04141C4D30BAA1C776C41D0332FA53FA04141C0D003461C776C4188048CF33EA04141FCED0BE21B776C41D82BBF473EA04141BC18707D1B776C41405C4C9E3DA041417C43D4181B776C4170965EF73CA041418CDA43B31A776C4178620F553CA04141CCE1C04D1A776C4168F84FB53BA04141DCC6ACE719776C41501C2D193BA04141AC5A458119776C41100E9C803AA04141404D8D1A19776C417852DFEC39A04141A09E84B318776C41F89F7C5B39A04141FCBE384C18776C413040EECE38A04141148E99E417776C4148AAEF4438A04141F4BBA97C17776C4168214DBE37A04141D868791417776C4140A22F3A37A041417CC4F5AB16776C41F8B4B0BA36A04141E87E214316776C41A8D60E3F36A041418CDA9DDA15776C4120C6FEC635A041418421E57015776C417083805235A04141ECAACD0715776C41B0CE9EE134A04141E4C0D19D14776C41D0660E7434A0414198B6C53314776C41A8CE900A34A041418CCCC9C913776C4188436FA433A0414108F0295F13776C413086DF4133A0414180138AF412776C41B096E1E232A04141C495998912776C4120B6C08732A0414100E7651E12776C416022F12F32A04141403832B311776C41A01CBEDB31A0414144E8AD4711776C41D8C08FD431A04141A0C06E3D11776C41A0655D8B31A041410847D6DB10776C416080903F31A04141CCA5FE6F10776C4130255EF630A04141D024370410776C41C897BDB030A041415CE20E980F776C41185DF16F30A0414124C0F62B0F776C41682F813230A04141AC4C8BBF0E776C4198CBA0F72FA04141408922530E776C41A87A9FC12FA04141907466E60D776C41D8B811A02FA04141B8AD539E0D776C4188F72F8F2FA041412080BA790D776C4190A8D0C42EA0414120616B370C776C4101000000010000000001000000FFFFFFFF0000000002,NULL,39,2,NULL,0.19550846,1.61330567,8.01200000,0.01200000,14.63806950,2,NULL,0,0.02778922,NULL,1.79562894
894,302410009,300724100405.00000000,162.00000000,8,PVC,0.03197583,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100403.00000000,5.18008400,0x5F0D0000010404000000B8F2ECA38FA0414148A741FB16776C41F0C30D548BA041410C57CD8717776C4180FA4F8A88A0414124A9A5CE17776C4100108A9D43A04141306AF79B1E776C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.01881499,8.01200000,0.01200000,14.63806950,2,NULL,0,0.05801359,90,0.76827010
895,302410010,300724100404.00000000,146.00000000,8,PVC,0.00466368,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100403.00000000,0.68089800,0x5F0D000001040400000058A796955EA041413C6CE8962F776C413029F75A5BA041413C1215492D776C41F0A39A6B4AA04141101A679922776C4100108A9D43A04141306AF79B1E776C4101000000010000000001000000FFFFFFFF0000000002,NULL,35,2,NULL,0.17545631,1.72432193,8.01200000,0.01200000,14.63806950,2,NULL,1,0.02931192,90,1.61146187
896,302410011,300724100902.00000000,350.00000000,8,PVC,0.00506485,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100404.00000000,1.77269600,0x5F0D0000010405000000182A255868A04141A88074465B776C41403FC51267A04141A819B2B052776C414055859262A04141D8DBF9393F776C41989C934961A0414114A602AE39776C4158A796955EA041413C6CE8962F776C4101000000010000000001000000FFFFFFFF0000000002,NULL,32,2,NULL,0.16041720,1.51279949,8.01200000,0.01200000,21.95710425,3,NULL,0,0.01834088,NULL,1.82137404
897,302410012,300724100903.00000000,350.00000000,8,PVC,0.00456120,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100902.00000000,1.59642100,0x5F0D00000104050000008012C5A872A0414150FCDEF786776C41D872411C72A04141A092B3F884776C41708CC3E76EA041416475BE8F74776C41B0B466AE6AA04141C8E06E4D62776C41182A255868A04141A88074465B776C4101000000010000000001000000FFFFFFFF0000000002,NULL,29,2,NULL,0.14537809,1.44468490,8.01200000,0.01200000,21.95710425,3,NULL,0,0.01834088,NULL,1.65062025
898,302410013,300724100904.00000000,350.00000000,8,PVC,0.00414707,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100903.00000000,1.45147400,0x5F0D000001040600000008D8218D7CA041417C09BB8CB2776C41A063D3557BA04141EC448F22AE776C41C8CE6EC379A04141DCCC01AEA6776C4120F2836877A041418062B7269B776C417867003C76A04141083C30C096776C418012C5A872A0414150FCDEF786776C4101000000010000000001000000FFFFFFFF0000000002,NULL,25,2,NULL,0.12532594,1.30612283,8.01200000,0.01200000,29.27613900,4,NULL,0,0.02445450,NULL,1.42294850
899,302410014,300724100905.00000000,300.00000000,8,PVC,0.00469921,LOCAL,NULL,NULL,87,LOW,NULL,NULL,18,300724100904.00000000,1.40976300,0x5F0D000001040600000068A89D6B85A041414000FC0CD8776C41A8F70DA984A041410023089CD2776C4188A2409282A04141D0CDF192C9776C416058FED080A0414138F933FEC1776C4120FDAFD97EA04141C01E397CB9776C4108D8218D7CA041417C09BB8CB2776C4101000000010000000001000000FFFFFFFF0000000002,NULL,21,2,NULL,0.10527379,1.03067458,8.01200000,0.01200000,29.27613900,4,NULL,0,0.02853025,NULL,1.54263673
900,302410015,300724100906.00000000,214.00000000,8,PVC,0.00310208,LOCAL,NULL,NULL,87,LOW,NULL,NULL,16,300724100905.00000000,0.66384600,0x5F0D0000010405000000686EBEB18BA04141C0E17EC5F2776C41D808FDD08AA04141242EF335ED776C41C8EF803D89A04141B8E1B065E6776C4100706CB886A041412C468383DB776C4168A89D6B85A041414000FC0CD8776C4101000000010000000001000000FFFFFFFF0000000002,NULL,18,2,NULL,0.09023467,1.08732824,8.01200000,0.01200000,21.95710425,3,NULL,0,0.02999676,NULL,1.32225995
901,302410016,300724100802.00000000,279.00000000,10,PVC,0.00979576,COLLECTOR,NULL,NULL,87,LOW,2,NULL,18,300724100801.00000000,2.73301700,0x5F0D0000010427000000600EBB51B99E414198FA2CD267776C41306E49DEB99E4141E4855ACF63776C41C89709E9B99E4141C8E5D20863776C41488B59F6B99E41411067DE6762776C4138D4A8F8B99E4141F8155E4262776C4110089A16BA9E41411C486A7C61776C41B05D473DBA9E4141384933B660776C41C89B696EBA9E41419C9B4FF05F776C4198FF49A9BA9E4141C87D5E2A5F776C41F88CEAEEBA9E414128D07A645E776C412076B93BBB9E4141C4F42A9F5D776C41E0098993BB9E41416419DBD95C776C4130C718F6BB9E414130601C155C776C4140292662BC9E41414CA8B3505B776C41B07529D9BC9E41415C40488C5A776C41F89C1A57BD9E4141A8AA70C859776C41E06A0ADFBD9E41417886FC0459776C417826C772BE9E414140140C4258776C4198473710BF9E414144436C7F57776C41884395B4BF9E4141C06470BD56776C41C0F37866C09E414174D948FC55776C41D8C39720C19E4141A040C53B55776C41A0B974E4C19E4141D426017B54776C41F01405B2C29E4141740162BB53776C41E018158AC39E41415C5E59FC52776C4168398969C49E4141B4FDF13D52776C41B043C853C59E414188C0718051776C41A02E7846C69E4141D87595C350776C412843E843C79E4141941FDE0750776C4188F8D349C89E4141941A7A4C4F776C415017755AC99E4141C868EA914E776C41C0168773CA9E4141BCFA51D84D776C4100B71495CB9E414114509B1F4D776C41D801A3C1CC9E41413899DE674C776C4130EC56F6CD9E414188B636B14B776C4160F64533CF9E414194E642FB4A776C4140A7337AD09E41414C5CC7464A776C41B03C94CAD19E414140A4DF9249776C4128A5B33AD89E4141D46B603046776C4101000000010000000001000000FFFFFFFF0000000002,NULL,195,1,NULL,0.97754231,6.62872843,10.01200000,0.01200000,14.63806950,2,NULL,0,0.00981687,NULL,3.58457911
902,302410021,300724100901.00000000,400.00000000,8,PVC,0.02105915,LOCAL,NULL,NULL,85,LOW,NULL,NULL,18,300724100806.00000000,8.42366000,0x5F0D0000010408000000800B7E0743A041414874DC246C776C4100F8CD293EA0414180E2C04D6C776C41A06F0BB33BA0414168C608576C776C417092F93001A041414CFDDC2F6D776C4190098BA9FE9F4141740135396D776C4110148B74B19F41415402C8566E776C41683C4AE9AE9F4141780620606E776C41207D938A7B9F4141E015341E6F776C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.02318433,8.01200000,0.01200000,43.91420850,6,NULL,0,0.07048650,NULL,0.76827010
903,51205098,50712052309.00000000,362.00000000,8,PVC,0.00339589,COLLECTOR,NULL,NULL,69,LOW,NULL,POLAR,19,50712052211.00000000,1.22931100,0x5F0D00000104080000008088E72D4B894141445AB0AA98476C41886709B339894141248AE91998476C41587C9D5628894141ACA96C5797476C4170F705290C8941414C670D2D96476C41D88BDA96F08841416030B2E894476C41D0E06F8FD088414194C1B11593476C41500A736FB888414160B66AB791476C41E81B0A899A884141280AC79E8F476C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,0.00353871,0.00855175,0.09848995,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,0.47073534
904,471514029,470715141504.00000000,165.00000000,8,PVC,0.05696970,LOCAL,NULL,NULL,84,LOW,NULL,NULL,15,470715141503.00000000,9.40000000,0x5F0D000001145814D5D4545F414100B10519DB676C4108A2A7F8525F4141ECC12AC2EE676C41,NULL,1,2,NULL,0.00501304,0.01409590,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,0.76827010
905,471514028,470715141503.00000000,350.00000000,8,PVC,0.02828571,LOCAL,NULL,NULL,84,LOW,NULL,NULL,15,470715141502.00000000,9.90000000,0x5F0D000001040400000008A2A7F8525F4141ECC12AC2EE676C41E0D14668535F414100D2A49BF5676C411851A6C2525F4141C8756C7F09686C41D0C1C652515F414124B425711A686C4101000000010000000001000000FFFFFFFF0000000002,NULL,1,2,NULL,0.00501304,0.02000467,8.01200000,0.01200000,14.63806950,2,NULL,0,0.02685200,NULL,0.76827010
906,471514027,470715141502.00000000,130.00000000,8,PVC,0.01430769,LOCAL,0,NULL,84,LOW,NULL,NULL,15,470715141501.00000000,1.86000000,0x5F0D00000114D0C1C652515F414124B425711A686C41E8BDC451515F414198D7CAFC2A686C41,NULL,2,2,NULL,0.01002607,0.05625482,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,1.53653867
907,471514026,470715141501.00000000,220.00000000,8,PVC,0.01700000,LOCAL,NULL,NULL,84,LOW,NULL,NULL,15,470715142006.00000000,3.74000000,0x5F0D00000114E8BDC451515F414198D7CAFC2A686C41A887C78D505F4141C4B22C7A46686C41,NULL,2,2,NULL,0.01002607,0.05160835,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,1.53653867
908,471514025,470715142006.00000000,350.00000000,8,PVC,0.01614286,LOCAL,NULL,NULL,84,LOW,NULL,NULL,15,470715142005.00000000,5.65000000,0x5F0D0000010404000000A887C78D505F4141C4B22C7A46686C41704BF71A505F414108ED88444A686C41F034061D4F5F41410CF4BC8F5C686C41A8551A574F5F4141C439700D72686C4101000000010000000001000000FFFFFFFF0000000002,NULL,2,2,NULL,0.01002607,0.05296076,8.01200000,0.01200000,14.63806950,2,NULL,0,0.01222726,NULL,1.53653867
909,471514024,470715142005.00000000,163.00000000,8,PVC,0.00337423,LOCAL,0,NULL,84,LOW,NULL,NULL,15,470715142004.00000000,0.55000000,0x5F0D0000010403000000A8551A574F5F4141C439700D72686C416013F8454F5F4141345BB2257A686C4170A9962A4F5F4141D0F95CC284686C4101000000010000000001000000FFFFFFFF0000000002,NULL,4,2,NULL,0.02005215,0.23167935,8.01200000,0.01200000,7.31903475,1,NULL,0,0.02882882,NULL,1.10378058
910,471514023,470715142004.00000000,117.00000000,8,PVC,0.00401709,LOCAL,NULL,NULL,84,LOW,NULL,NULL,15,470715142003.00000000,0.47000000,0x5F0D000001040300000070A9962A4F5F4141D0F95CC284686C41A8ABA8ED455F41416006B66B91686C4170E879DB435F4141EC42066C94686C4101000000010000000001000000FFFFFFFF0000000002,NULL,5,2,NULL,0.02506519,0.26541713,8.01200000,0.01200000,7.31903475,1,NULL,0,0.04016323,NULL,0.76340981
911,471514013,470715141903.00000000,116.00000000,8,PVC,0.03400000,LOCAL,NULL,NULL,84,LOW,NULL,NULL,18,470715141902.00000000,NULL,0x5F0D000001140808F9D0D05A414194BE03DE88686C4188FB48DED05A4141F8CCD26F97686C41,NULL,1,2,NULL,0.00501304,0.01824633,8.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,NULL,0.76827010
912,302402055,300724022509.00000000,177.00000000,8,PVC,0.00438984,LOCAL,NULL,NULL,75,LOW,NULL,NULL,23,300724022508.00000000,0.77700200,0x5F0D000001041300000088F205FEE6A44141DC969BEF666E6C4130251234E6A44141A40A9F3A666E6C41D82D02FCE4A44141AC070C2D656E6C4130BFE618E4A4414120C02F58646E6C41D8C7D6E0E2A44141A0C6236E636E6C41D0BD87FEE0A4414114319819626E6C41C0798447E0A441413095979E616E6C41D0606638DFA44141F8A493E8606E6C41A095C7C8DBA44141C01300F85E6E6C4170B5F4F9DAA44141702200885E6E6C41180BD61FD9A44141BC4029875D6E6C419052765AD6A44141BCCF842B5C6E6C41109A1695D3A44141181F99015B6E6C4158206742CFA441418C52953B596E6C41A8A6B7EFCAA44141BC51FEDF576E6C410009E962C8A4414128EF690C576E6C412013BCF1C7A4414144F1BDE7566E6C41F0F44A9EC4A4414184C06AEF556E6C41084945A0BCA44141545C95D0536E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,64,2,NULL,0.32083440,3.24990236,8.01200000,0.01200000,21.95710425,3,NULL,1,0.03626727,90,1.83824571
913,302403004,300724032104.00000000,349.00000000,8,PVC,0.02099830,LOCAL,NULL,NULL,66,LOW,NULL,NULL,24,300724032103.00000000,7.32840500,0x5F0D000001040800000060EA0DBF49A74141983D568ACE6E6C4168C31A2049A74141F0F907DFCB6E6C41188DFCF048A74141D8228F12CB6E6C41E0700C9E45A741417077F6CBBC6E6C411868B07A45A741418C118F35BC6E6C4150D9B01A42A7414158B499B4AD6E6C41005F9D0B42A7414108DB2874AD6E6C4108C1D09F3FA74141E8199B0CA36E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,96,2,NULL,0.48125160,2.22891676,8.01200000,0.01200000,43.91420850,6,NULL,3,0.03678686,NULL,3.69095958
914,302403001,300724032101.00000000,350.00000000,8,PVC,0.00626331,LOCAL,NULL,NULL,66,LOW,NULL,NULL,24,300724031601.00000000,2.19215900,0x5F0D0000010409000000E047B565D3A64141ACBA14D14B6E6C4120EBA96EBEA6414108A24170426E6C4178921A0CBBA64141A0F5A911416E6C41A84CFD91AEA64141DCFB07473C6E6C4138F44FFF99A6414168565C5F346E6C41C078F30593A64141507B1D0D326E6C41C07FF38F88A641416C4BEAD92D6E6C4108EEE6AD77A641415C0A0857276E6C41684CD44976A641416CFBF7D2266E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,113,2,NULL,0.56647324,4.80386923,8.01200000,0.01200000,43.91420850,6,NULL,1,0.03668176,NULL,2.59042954
915,302403002,300724032102.00000000,336.00000000,8,PVC,0.01366100,LOCAL,NULL,NULL,66,LOW,NULL,NULL,24,300724032101.00000000,4.59009500,0x5F0D00000104070000007026260211A74141B8A5E8CE726E6C4118EDAAA303A741414833763E6A6E6C41404CFB3AF6A6414188A1C8A1616E6C4120310DDEEDA64141C0E9901D5C6E6C41F0E060CCE0A64141546297C1536E6C41409E8312D8A64141203C00634E6E6C41E047B565D3A64141ACBA14D14B6E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,109,2,NULL,0.54642109,3.13761707,8.01200000,0.01200000,29.27613900,4,NULL,1,0.02547344,NULL,3.58666882
916,302403008,300724032602.00000000,300.00000000,8,PVC,0.05072125,LOCAL,NULL,NULL,68,LOW,NULL,NULL,24,300724032601.00000000,15.21637600,0x5F0D000001040400000000CFD05A96A74141D01054A61C6F6C41F8612A23A4A741414071C002166F6C41D0E38A49B0A74141A00C2E3D106F6C41004322F8DCA7414100DF1388FB6E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,33,2,NULL,0.16543024,0.49298495,8.01200000,0.01200000,7.31903475,1,NULL,0,0.00713256,90,3.32861182
917,302403009,300724032603.00000000,295.00000000,8,PVC,0.01309402,LOCAL,NULL,NULL,75,LOW,NULL,NULL,24,300724032602.00000000,3.86273700,0x5F0D000001040700000000DC8BBE51A7414178B399443D6F6C41E0C57B9156A74141C84816243B6F6C4160B3495E5EA74141B0E3D290376F6C417881388666A7414130BF5396336F6C41185D715A8CA74141F82FB69B216F6C41C0A3A0C294A7414124836F6D1D6F6C4100CFD05A96A74141D01054A61C6F6C4101000000010000000001000000FFFFFFFF0000000002,NULL,30,2,NULL,0.15039112,0.88206263,8.01200000,0.01200000,21.95710425,3,NULL,0,0.02176036,NULL,2.20376664
918,302403010,300724032604.00000000,138.00000000,8,PVC,0.01144042,LOCAL,NULL,NULL,75,LOW,NULL,NULL,24,300724032603.00000000,1.57877800,0x5F0D000001040400000080ACCDBE47A7414120F6D5434E6F6C41E0E2CEDF4DA74141DC7A93B8436F6C4168003B5B4EA74141F848F01A436F6C4100DC8BBE51A7414178B399443D6F6C4101000000010000000001000000FFFFFFFF0000000002,NULL,28,2,NULL,0.14036505,0.88074813,8.01200000,0.01200000,14.63806950,2,NULL,0,0.03101116,NULL,2.05684893
919,302403011,300724032605.00000000,279.00000000,8,PVC,0.01553965,LOCAL,NULL,NULL,75,LOW,NULL,NULL,24,300724032604.00000000,4.33556200,0x5F0D0000010407000000B044C6DD70A74141D0831B826F6F6C41406778266BA741418CDFA7EE6A6F6C41E8C196FF5FA74141448B12EE616F6C41B865795059A74141A00CFBA15C6F6C41B89E7B7B4DA74141B45529F7526F6C41E0F0CE5448A741411CF989BC4E6F6C4180ACCDBE47A7414120F6D5434E6F6C4101000000010000000001000000FFFFFFFF0000000002,NULL,23,2,NULL,0.11529986,0.62075739,8.01200000,0.01200000,36.59517375,5,NULL,0,0.03834710,NULL,2.31994149
920,302403012,300724032606.00000000,278.00000000,8,PVC,0.02153779,LOCAL,NULL,NULL,75,LOW,NULL,NULL,24,300724032605.00000000,5.98750500,0x5F0D00000104040000005062FDBB99A74141005281C0906F6C4168904E6990A741415CDC99F1886F6C4130D342527EA74141E4F98C777A6F6C41B044C6DD70A74141D0831B826F6F6C4101000000010000000001000000FFFFFFFF0000000002,NULL,19,2,NULL,0.09524771,0.43557977,8.01200000,0.01200000,29.27613900,4,NULL,0,0.03078804,NULL,2.90095691
921,302402032,300724021401.00000000,189.00000000,12,PVC,0.00865605,ARTERIAL,NULL,NULL,51,LOW,NULL,NULL,24,300724021402.00000000,1.63599400,0x5F0D0000011480821E1D82A2414108E3CDBB766D6C41185D2A39E0A24141902CE6FB756D6C41,NULL,1,2,NULL,0.00501304,0.03616221,12.01200000,0.01200000,0.00000000,0,NULL,0,0.00000000,90,0.34145338
922,302402103,300724023015.00000000,315.00000000,8,PVC,0.03120474,COLLECTOR,NULL,NULL,75,LOW,NULL,NULL,26,300724023014.00000000,9.82949400,0x5F0D0000010407000000586AF685D8A541410050BEC6636F6C414879666DCFA54141A4986F4D5A6F6C41E84F8893CDA541410C329C5F586F6C41C8F8568AC5A54141BC115601506F6C419887397BBFA5414104D8FAB1496F6C4180D54A9EBBA54141B836E7AB456F6C41E86A3ED2B3A54141447C2D8D3D6F6C4101000000010000000001000000FFFFFFFF0000000002,NULL,24,2,NULL,0.12031290,0.45710465,8.01200000,0.01200000,36.59517375,5,NULL,0,0.03396458,NULL,3.66436672
923,302402101,300724023013.00000000,319.00000000,8,PVC,0.02629802,COLLECTOR,NULL,NULL,75,LOW,NULL,NULL,26,300724022516.00000000,8.38906900,0x5F0D0000010407000000B8B2D70B85A54141BC3B12270D6F6C4130A1A82E80A5414114FFCA21086F6C41803BF68478A54141A4C4D438006F6C4128275AE174A54141C4CB1977FC6E6C41B8E908286AA54141C056FC64F16E6C41305CFC8668A541410C87F8B6EF6E6C4110548D895FA54141B45F4A6FE66E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,38,2,NULL,0.19049543,0.78838212,8.01200000,0.01200000,36.59517375,5,NULL,0,0.03353869,NULL,2.79143791
924,302402100,300724022516.00000000,343.00000000,8,PVC,0.02774037,COLLECTOR,NULL,NULL,75,LOW,NULL,NULL,26,300724022515.00000000,9.51494800,0x5F0D000001040900000010548D895FA54141B45F4A6FE66E6C41180E3DD15CA5414188FDBE92E36E6C41B07C3C065CA541410068BAA9E26E6C41F81A023351A54141A81C5964D76E6C41203580BC4DA54141C8BD19DFD36E6C4198F071AF44A541417CB27BB7CA6E6C414813827C3FA54141B4E30C25C56E6C419844639739A54141244B0614BF6E6C410892E45737A54141D4F58ACBBC6E6C4101000000010000000001000000FFFFFFFF0000000002,NULL,43,2,NULL,0.21556061,0.86861437,8.01200000,0.01200000,51.23324325,7,NULL,0,0.04366875,NULL,3.15873225
